id|treatment
53ad1ab4-586a-43d9-969a-ccab38d837b1|1.4
f5f6ff25-146a-462f-89c3-ba424c97b59a|1.4
1aef3062-0543-432d-915b-e947e65a3c1d|1.4
91b54c40-eafb-477a-8e13-0bbdec68ba76|1.5
48147ff4-1af9-424d-ab19-510adde6fb67|1.4
25387c9e-7e2a-47a8-be27-8602d2fd0e31|1.5
c8805cd2-cb66-416d-9d54-f612ae2ad18e|1.4
fffe8146-1c21-46a9-982e-e4a9f382ec34|1.5
23902cda-840e-4f15-8223-ab2e6af3163b|1.5
e529d73f-3e25-4f20-ac72-104fa3173b89|1.4
b757a861-f1cd-4a17-9bf2-61ba6570a0dd|1.5
8e976ff3-5692-404b-8182-97dcde726bb1|1.4
d09905b6-8b6f-40e7-99e6-bad233388770|1.4
52f2ba11-d065-4eeb-b27d-0cd0bc8b8ca5|1.4
24bb483a-8706-4b82-afc3-93678d8845a1|1.5
41011b8a-08fd-4296-b1d5-2c219accd577|1.5
719f7db3-97a6-4821-ba29-b767e4ea03a9|1.4
21b5f087-624d-4215-89d2-6a1b4f230c5a|1.5
18dc0435-8c15-4a9e-9f11-53e82c9effbf|1.5
b843aca6-278e-4827-887b-d151f9a02339|1.4
bbca9914-4fd8-4969-9470-5456d43ee202|1.4
1d4c2396-9934-4724-9ebb-e00ddfe67eb5|1.4
406908d3-ad0b-479a-b494-db05ae17986f|1.4
4a106357-ac9f-4f38-912d-2217acc619a9|1.4
d8696e88-4463-4ab2-a9b8-9b983c2eeac5|1.4
795dbeaf-2593-4f5c-91ba-15df9dc2ebf1|1.4
8b23a532-83e0-4652-8717-6472cf5f92b9|1.5
5dd965a7-2c4b-4291-ab88-7840bf30e172|1.4
a6bb769a-f2f3-45e1-bb43-1f984b4c4ca1|1.4
8f12398e-2610-4d50-89ab-85323b433b1f|1.4
96ba705a-543a-471a-b5ab-df7f380a2e3c|1.5
ed676eb6-6e0d-413f-8f94-03cebbebeb7d|1.4
4a340791-6723-441d-ae40-3b9caecd7418|1.4
f3d5552f-9c55-4c8d-a8d8-5e066fea0b9e|1.5
81a1f33f-8f3b-4b0a-b817-71c9e8a353fe|1.5
3a60dcc7-231c-40ab-a0fa-4d54183819df|1.5
0c999090-eae2-4400-8137-efba1db06be6|1.4
47912103-965c-4909-837a-1f6f8f074196|1.5
2865eb11-6acd-4e78-8f5a-f277d25d2043|1.4
e5ef066b-d963-4c77-98f7-791e38dced84|1.4
577f519d-74a4-43eb-a727-bbf1e9a93a17|1.4
3eb76a3e-3c6b-473c-af51-8b4a4dbc7861|1.4
026285f6-a849-4d7f-b6b8-d971fbff6415|1.4
88e5f01c-7542-4bc5-a3e6-f425242c80f5|1.5
64859c6d-891d-461b-9a91-bd3c29da5656|1.4
cf4c32a4-e9e4-4e08-a935-6890b89231e2|1.4
a5285cea-0a62-400d-899d-4e8ca64129f7|1.5
ff28656e-abb1-49d4-983c-8e3b1164dfb0|1.4
6e4db687-30ca-4518-9603-36dcdf223905|1.5
ed572806-329d-4010-9aee-53e0ca404bdb|1.5
5ac5444d-c153-479a-ae5d-6cbdcd59c7c6|1.4
f53eaa8a-0764-45c3-a0c9-b0cbce17331d|1.5
b5aa4496-b294-4049-b41b-14da8b63f21a|1.4
55a8e507-9fbe-4ddd-b300-e1a58379f9e2|1.5
2fd5d8dd-5c70-404f-8858-8da4156a4941|1.4
f2a2cb16-b575-4397-a39c-9f7241cd6c0b|1.4
62c85ed3-e7e1-4bae-8d16-0e4d7254477f|1.5
2085cabf-b3c6-41fa-a5fc-d0ee362a99a4|1.4
8e0c23ae-f18b-49b1-a9df-6e2f43c808b1|1.5
9bf38b30-69c2-4d91-93f1-cb8097bb864b|1.4
593b83aa-7b38-4ead-83bb-4d901ab544d7|1.4
1044579f-dee7-4714-b66a-d5c6deba596a|1.4
382e5107-7838-4e4b-a515-139dc66bf6ed|1.5
1e952c86-e699-45cb-97f7-6f8f48e986ff|1.4
42e8ece9-484c-4258-86cb-de215b42c926|1.4
2504ad5d-afb8-4ad6-9e54-99b54e74db0e|1.4
7843c9b8-8aae-43d8-863f-8b6658de2855|1.4
f24d95d1-2b3e-4965-8731-7a8f5a56554e|1.4
b214c7c5-cbef-495d-a6e4-68911c573f2d|1.4
7e2e98f9-3649-4786-ac80-77359b7e7e8b|1.4
5f230560-631c-45ee-b78f-5542d37c2e5e|1.4
b07d9d29-c2f9-4dfe-bef6-1e196ff381db|1.4
1d49e4f5-dbf4-44f5-a113-90d152d47e90|1.4
c46f5cd8-ae1d-4308-ae55-ff77748cb361|1.4
33e6474f-a966-49e6-b4c8-f8ad885c5870|1.4
30d6827a-da4f-41ea-bc5e-512e7f7f674c|1.4
f1874a89-5c63-40cb-9a8a-7a0696f0f515|1.5
9e42e48d-cd68-4a2c-bdad-51869be89d27|1.4
3dabfeac-aa36-4bea-9baf-3f8182a27341|1.5
b214206a-5621-422f-b49f-787aa619194d|1.5
6e23333d-ac32-43b6-954e-602d781ea6f5|1.5
cfcaecdd-24dc-49f4-a0f3-fa853143e744|1.4
ebe34aac-ce8a-4a42-8eea-78b49de6725c|1.4
90ac6849-aba1-4242-8384-390652c92c30|1.4
cebe556c-5e49-4546-a5d6-1b65fb6aa18b|1.4
60de719a-379f-4bf8-bd38-b67907010593|1.4
3bbb69da-d15f-49d1-890d-bee0cc41aea2|1.4
df34d593-6ed2-4152-b3d5-66b888943e00|1.4
33eb3ea4-485c-4ef1-822c-2594b7f87d01|1.4
7a5d002b-7845-4b8d-a935-f128ac15186e|1.5
fe204b3d-3869-48f4-b27c-d9d482308f65|1.4
900bb6a0-b399-47c4-b1aa-8596086a690e|1.5
1d0ad870-382f-42c8-990b-368a54cb250f|1.5
5e4ab950-8a48-4298-bc60-98f111ce6c6a|1.4
e8847471-3f08-4452-bfcf-ddbc56a51266|1.4
bc304d3b-c964-4987-a211-88b580c7b4d2|1.5
a09eb860-87ac-4efa-ad91-4b92d5953cbd|1.4
e1b86eca-16be-4a20-89e2-133673eb0960|1.5
aa6e7770-59aa-4130-9d65-74bc6e53a1a7|1.4
d14ea643-54aa-4269-9fae-f2f7d66771f3|1.4
3ccf8e42-49a8-4643-bc2c-f4b755404eea|1.4
57934cf8-a0ff-4824-a93f-1952be2f70a0|1.4
880933d4-8098-4af9-8dfa-5efd6f33a87d|1.4
a6ff9b41-d4d2-46d6-a965-135e2173abd9|1.4
bebc43b9-43fe-4279-b815-fa626d3fef93|1.5
f99a71ec-e7c4-4db7-b74e-ec6cb49f4ab6|1.4
a01baee8-1a41-4864-a90a-c900413138d4|1.4
5c7a2baf-fd6c-414d-8591-4cf482998017|1.5
4a3115d3-0ec3-4b7b-b819-6c76934fd821|1.4
83c0e64a-a216-4262-8b25-1a1928ff7270|1.4
93ca79d6-fce9-48a3-8bbc-019aacbb314c|1.4
ecb53058-650f-42f0-a9c2-1a3ef9e8e61b|1.4
274edd91-4275-4f82-bf03-6905e5ea3834|1.4
094be79e-5c6f-4b3c-a117-d7b13e1c000b|1.4
bf46de32-be99-46c3-b992-0843af84a89c|1.5
ff9b7a5f-624a-4766-94f4-27ff2d04b771|1.4
94984964-48de-4451-b417-dfce54333f8f|1.4
628223ac-482c-4f2d-998b-a52093f35f11|1.4
83941d9d-dda1-4396-b1e2-ce5f2d1a6942|1.4
4a493ca4-0728-409d-9a4c-30a85364d05c|1.5
b91a8580-01f4-4866-8573-dbe38221709b|1.4
39503db4-bbb3-4c58-ab14-987aaad9f04e|1.5
0211287f-9890-4c9d-9579-1b3c7422a8a9|1.4
3597b290-7821-4bde-95cc-5e103a459078|1.4
7f0a6169-a259-4fa9-a9f7-8744e108fc6d|1.5
911374df-0630-4959-be65-6fae3f9a4061|1.5
7380fb24-a2a7-46d1-a917-bbfb2221de9e|1.5
16870d50-3e1e-40b5-a180-f93528153510|1.4
42f6ee3d-7c16-46a6-9a66-df68b67525a4|1.4
b4b4634e-fa0c-4f40-8f14-54dd24b647f2|1.4
e7476b75-f97b-4c94-88f3-d859649168d0|1.4
cd8e3862-4a0c-4d78-8d23-6bdfe2c5833e|1.4
ba8bcd8d-fa29-43b1-a9aa-24a0b67bd822|1.5
0cfc9298-ca15-4efa-9cde-2074781a01a1|1.4
3d7c9b96-6ba6-4ea7-924c-d91edc2fd33d|1.5
2a4d85e2-9935-41ee-b672-1899d7cadb26|1.5
d4874f89-e36b-4aae-a354-b1b8320be618|1.4
55245347-6954-43a2-8eb1-7c001b2e183a|1.4
a2b2df16-8283-4e8b-93f0-f3736e32fb91|1.4
dd7aeb34-fe8a-4e4c-8352-862a5702f1ac|1.4
9e0c671c-6534-424f-94a3-4d405c51723c|1.4
20f1c046-c1f8-4c0d-a8e0-4c5f2acca967|1.4
20d993f4-42cd-4058-84a7-4a99067eb343|1.4
1939bf6d-c0fd-4a63-a44c-dcd7eb84356c|1.4
519744b1-079c-4d77-aec7-4cc7f2a34d37|1.5
418a27b1-b29c-4164-98f0-f1782e9f5a4d|1.5
ad3592e3-a4d8-4d21-84c7-1206680959a5|1.4
918257ca-120f-48ea-8d42-ade09b5aa5e3|1.4
c621b634-2dec-4de6-a321-25f1f848ff19|1.5
387bf6e1-a7f0-4f34-9bc7-21ef661d2c2a|1.4
c0cc3f76-99c7-4c30-998c-c2c19da0b5db|1.5
31111326-2697-4702-aea5-0a7250b530f1|1.4
b0cd5468-79fa-4bc9-a736-0ec2047a5d2c|1.4
2aa9815e-c751-4e18-9cf4-4b26429f2feb|1.4
124bf0c7-a15f-4f87-9983-a56ba0c98023|1.4
2ecedacf-3ef7-4da1-8858-27a57292ea8d|1.5
cf63d1ce-c979-4f72-b79a-9a8d71d3ebe7|1.4
4b760f7f-b859-452e-be6f-dc4bd8bcf805|1.4
050d66f5-446e-46e2-9dee-775f803b8b4d|1.4
e1fa051e-b427-4a23-9e34-b1e7f3604a97|1.4
20564388-1781-4cdb-9dfb-0072cb50be7a|1.4
d8cc1004-afb3-4a19-aab1-60be7bd54470|1.5
d3b732ee-01ea-48f4-aa4d-c98f81d102e3|1.4
a32d50d8-46c1-41dc-bff0-311ffae48223|1.4
1e8512bb-741f-4cc8-80e8-b88d5700c2ea|1.4
82697b1f-9f94-4524-8f56-071a6d06bf76|1.4
2b25ff16-6672-4178-a0e9-b748134ca6a3|1.5
F9949262-D489-4E56-BEB1-088A31E5194B|1.5
11f751ab-3738-4abf-bae2-d9b17f941f2e|1.4
0019b7e8-6d0b-40f0-b222-ba7d62041549|1.5
118de55f-80d6-4eb1-8953-e86d88c8efba|1.4
04bfbfbf-3464-4e2c-ae21-6461f462dc82|1.4
62abcc4a-9e5b-4a55-ad17-de71442720a6|1.4
180bbec1-96d4-45dc-b96a-495b7cab8428|1.4
db0cab4f-c67b-467c-b4c4-82d65e9b8bdc|1.4
f895d41b-0ad4-4081-b85a-860053543e5d|1.4
0363a07f-0a04-4b35-950e-846ac8154243|1.4
51774a5e-196e-479b-9bdc-327cd1a5c8fb|1.4
ad99cfb4-b9a9-4524-ba24-f26bef085ee0|1.4
a1b746a8-6c1b-4ff4-b3ee-a75befba489f|1.5
d2ffca3f-2961-4649-9a51-57b9540a79b8|1.4
e5ea3610-9f33-49e2-96c8-03be98bdeff1|1.4
9326ff36-1626-40cf-aa8a-7d21ac7026fc|1.5
fe2ae9cb-6482-4ee6-bf84-2b071babccea|1.5
99d3ef89-759f-45cb-9653-e2d4a3b1b4ec|1.5
a44ea6e7-71a9-4857-94c0-26549156dba9|1.4
ef945052-f414-4244-889a-e9f6ad32dc14|1.5
aee0d766-9995-496e-bdf3-328b0e33bbda|1.5
a2386d57-7781-4a2c-99ee-3865064eedf8|1.4
16a2125a-5a73-4d11-ae9c-67a5c39000d0|1.5
01049696-e8cb-429c-8e9d-d8ebcc28a932|1.4
f68cf043-43b3-4281-876b-39f99bca87ee|1.4
b7c8afe8-329a-4c0b-9932-f3003ffb9e85|1.4
0215f94b-0cf3-4613-a42a-a84aff749ccd|1.4
9bf206a0-4874-4fdd-b4be-25b7b3707120|1.5
99bc3c3e-d7b2-4e13-b7a2-012a35e689c7|1.5
1ba6c811-8022-43b6-935b-406c866ea012|1.4
2b481b70-a4f4-48ca-965d-1276c72a7a25|1.4
6542e722-30fc-4d6a-835c-ecbf2cc9c2f9|1.4
8c984a52-abfd-4891-a3a4-56519eda53e5|1.5
f1a4a3f7-6bd2-43d3-bd56-b617983571c1|1.5
9dbbcc84-63c8-4bd2-a134-72f864a55ff6|1.4
33ab7ddf-23ee-42a2-ae68-29703c915275|1.5
1d1e4c81-2ded-4110-913b-4995f4a07f20|1.4
82d52e45-2031-4d9e-a041-a6cd165934cc|1.4
e6a6b269-9339-4dfa-9f5b-d9e2725c9afc|1.5
79b3cd4b-2f30-4486-8b23-4a236d9b0d00|1.4
78242c05-c3e9-4794-b2b2-4ed8251f1383|1.4
9602b6ab-4f5b-42fc-8de0-bbc4fc6414c5|1.5
2e398849-e5c4-4ea2-9e40-64b6baa8cf29|1.4
50dfe1d8-8f31-4ebb-98bc-0f6243851ae9|1.4
3901687d-44b8-4526-9fbc-702f3eddd57d|1.5
855a2d84-f1d3-41da-9c3e-bf30a4ade83f|1.4
2b947ef8-d163-4c67-b6cd-06a02428b2bc|1.5
24ccccff-fb89-4ab5-9824-601d54c50606|1.4
68472932-6b87-4b80-855d-555bb3bb9a98|1.5
b9cec762-50f2-42ad-8537-803b5e7083d4|1.4
2518b64e-2c11-401d-a1db-c8c8d038519d|1.4
0e426d63-922f-44eb-8073-8cedbd260727|1.4
a1767036-3c89-40bd-b3dc-0365782fb870|1.4
c6e6fbd3-86c7-4d0d-87e5-62609b60b09d|1.4
fcbf9d9b-5ecd-4dae-bd18-c15eb406f7c7|1.5
0bdec392-a3fc-4a16-8f7b-196d1759c9be|1.4
e40f1024-60bd-406b-a91f-258086ab80dd|1.4
05c113e3-2913-413d-a83c-ef9f55518be8|1.5
07b6c349-2a87-40c4-ae4a-e488bb99a23d|1.4
11e48f62-ef66-4790-a6ca-400ae5c85f4e|1.4
970c41d4-193a-4fb4-ae87-45f35c7292ee|1.4
332da224-780f-4105-b01e-95f244361c28|1.4
23db76c2-2df8-4749-ac48-a1f1199ba0eb|1.4
4a202516-dd09-42d1-b3ae-17a1ca817135|1.4
d5d70aa9-0e2f-4326-be63-0fe6c8c393e4|1.4
3dff81c2-e25a-4e92-9d4c-103697f1a336|1.4
96e45585-288d-43bf-9a01-b63716f46ca3|1.4
ec70b2be-e6a2-4868-b448-95fe7b9954b0|1.5
6f7612af-5f93-4c18-be93-9f4c198120e2|1.4
86c359fa-0edb-41b1-b03d-fe85c7d72b44|1.4
4f6db760-942e-475c-9504-9510ffb5b3e0|1.4
8aec4837-46da-4b18-a1f1-7cc3ec132a61|1.4
5d2aee54-5eac-4f29-98fc-b092d8e1ab6a|1.5
dbb7f091-2a98-4a42-a5ac-d710c7623788|1.4
bced8168-0ee5-4aaa-a893-f0af48a941d7|1.4
c1bdf7f9-8e24-4c6b-ab4b-4e44fe6b9c0a|1.4
c78d223a-3c61-4acb-bc31-1de33d2cc696|1.4
61e31dd1-272c-4eff-b315-34afe15acc41|1.5
56a4629b-654c-4763-afeb-11067f362166|1.4
5834cdcc-0e8e-4d54-b922-b1690b3ee790|1.4
fae579be-f616-489f-ad43-a4d6ecaff939|1.4
f4c9c7df-691d-401a-98d2-5d455a43afb6|1.4
d0bc1d1e-2fbd-47d4-92fd-2607e7d37fb4|1.4
d785f2d1-b5d1-41e3-9642-e25b316f602a|1.4
09274d8b-919d-44ae-9439-836c34c8321b|1.5
70dc0919-44a4-434a-89e7-8977185f4301|1.4
8f1bfc9c-97a8-407f-8ac6-c3210ba2f789|1.4
9526562d-82a3-41c4-a481-dab2710ddc38|1.4
59988a17-0493-4221-80aa-d6ee569e7c03|1.4
98cfb9fb-383b-491b-a0d3-43d95e931e59|1.5
d6bba376-ac44-43a2-b1b8-070c445d1f13|1.4
976976dc-956d-450d-822e-0d64f7fe6f24|1.5
46cd1dd7-7d45-431a-bc03-333f03cc617e|1.5
6474c1c2-4a82-40c7-b607-88b8787f0d07|1.5
0fb12e68-dbe3-4066-bee0-46b94cca9bb8|1.5
04532362-4ad0-4854-9765-116d5be631bb|1.4
34533e37-3a67-445a-96dd-e4fcf45b79b4|1.4
f7d1c8ed-06fb-462f-b2f1-0ebcbca7e96b|1.5
b70ffe46-6cb4-4a34-a0d7-0a18fe282b86|1.4
2b57f29d-2973-4d98-afd8-c400ac9302dc|1.4
61c07acd-14e7-4e16-849d-9996cfaa5768|1.4
95e387d8-af46-47a4-89e5-6702099404d6|1.4
0ee8b533-3a53-43af-bbf8-fe7f513018ac|1.4
db8ebf8b-fc38-446b-b35a-8db6ed9bb795|1.4
fa23f6df-c33d-4731-8a2f-706af7cfc936|1.4
8a8920b3-40a2-4b7e-ad7b-f420eeda9be7|1.5
6aaa40b7-3916-4cc4-af66-e5f723c2a511|1.4
3fea8d9f-ce6c-4a42-9e1d-c0b7a2835f97|1.4
e9ec5165-83e3-47fb-87ea-99ab5fe4bb15|1.4
d537b5ec-9d10-4c5f-8d1c-426abc9cbf4d|1.4
6839da80-8a4c-4078-9341-afa1ad1d544e|1.4
d254bd24-d497-4a2b-a29b-1662cca383da|1.5
d247f5b2-38e4-4ef3-9ede-107f661dd69a|1.5
89bbd9d1-3b62-4947-b133-e758fda62b4c|1.5
a443f88a-83a1-452b-8fda-b85c6c7375d2|1.4
bceda45e-cd3d-49f9-8168-4b20548fdf88|1.4
304fcb71-0998-4c8e-8685-d06d0884cf7f|1.4
0b0fa74c-dfac-4be4-8f2c-513c2c55f60b|1.4
c779bda0-4fc4-42ac-9df8-bd7eda01baa6|1.4
dee74baf-9314-4b2a-afd8-08cc3e7f36b9|1.4
e2e2641f-c5f1-48c1-b3b2-ac0e0680d140|1.4
e243d2f4-cbe4-41e1-bf22-39639fc39f2a|1.4
e3eec4d7-00a4-496c-b871-de33faff1d32|1.5
dd30ad43-d8a7-4761-aa65-3a65e29f77ff|1.5
7c605cea-ebb6-4a83-b38e-864ae4f9cc65|1.5
45872e9c-727d-4201-a9e8-3777edfafaa0|1.4
cc40bb8e-9894-40b7-b040-407d45adae91|1.5
efda57da-2b1c-4c8b-8f66-4110b1878e54|1.4
d8a2a90c-f88d-47ce-9888-daadba0ccc1f|1.5
71e5647e-11db-4157-a077-fc31f0544254|1.5
840d9767-11a5-42c7-82c1-60b7915f36b9|1.4
1f6220e0-2e84-4d88-984e-899b95014285|1.5
dc82c3be-9c42-4bfb-a1d8-d9c33c2fa4ca|1.5
6a37f97d-2414-4040-9426-7ea26161b420|1.4
05cb94f7-d62d-46bf-80bf-29b4189080a2|1.4
45bdd5e5-5d58-454d-a162-f93030b80488|1.4
5ca81cb9-dd30-472e-93f8-7a29d3638bf3|1.4
17eecc63-3f98-482f-9e50-87cd74e07f79|1.5
ed7a942b-3634-41ad-974b-5db2af660ff4|1.4
22c7107a-7c68-4835-9cdf-7564313b0910|1.4
8f892096-3d3f-434c-bef7-1347868f096c|1.4
d7c434da-57b9-4230-b4d0-ecc3fc8df70b|1.4
356626ce-f7ae-4705-afd8-6c14145dd5cf|1.4
8c56d850-0688-404f-86c8-71eddb4ba820|1.4
cbb9339e-27f6-45b1-a48f-ef91c54d6d99|1.4
f1f6c79e-7b5f-48b6-8509-45bcd59dd75c|1.4
d321b846-06e9-47fd-9e3a-361dd16a3775|1.5
04afd64b-751d-459c-b448-7bea3ecd1562|1.5
bc3d78ec-3845-45b2-844c-2bcd1b4fa3e9|1.4
2c4f3055-4fde-4be5-8c5c-fb564537d4ee|1.5
d608167a-d298-4a16-bc00-ce0a009160c9|1.4
4A870352-2CCF-409B-A5B0-D4D2E3E3EDE3|1.4
422f64b4-830b-4f24-9669-dcd9c6d39b63|1.4
66da7b8c-c767-4950-91f1-d3aacee31cd0|1.4
a73ae60b-77cc-4d8c-ad32-c09eace56d49|1.4
b397d173-d38b-4c54-9616-0ee76d46af89|1.4
6246ae40-bf44-416e-a65e-ef578d65b2fc|1.4
3696c851-0009-448f-8f58-b91386a41454|1.5
61885669-f0c6-4b17-a679-ef6ed6cdb32e|1.4
5cec2d2a-5ebe-4f48-a652-f64f777a994e|1.4
478fdf4b-3b52-460e-a6e3-31f43f48666d|1.5
95b7a2f5-9e9a-4e08-9d75-a6a75410c54e|1.4
2cc395cd-0125-425b-90da-dc9d7547b032|1.4
928e88eb-bc07-4594-a248-960dd2e8e6e2|1.4
a227d64b-bdd2-43a7-9e30-03c331c0c2ad|1.5
a129406f-6b7b-4da4-a375-e319be648766|1.5
d156b3d5-d299-46d3-bc0c-64ff9d166879|1.4
a3cb3f67-20c6-45ac-a9e0-bb53b674de11|1.5
39f71a09-4ae7-4d5e-92e7-434ce84bb900|1.4
4b995053-3723-4af1-be93-e0187855637a|1.5
88dbdd1e-0522-4f8d-a6fb-be7f1cd7a00a|1.5
f8444f0b-a7f3-4dc1-b70d-c8d86f4c74b7|1.4
162d9e81-000e-4a62-85ca-6c287d722181|1.4
e12e94ef-a85e-4a64-bdfb-40431bb20420|1.4
9b1e12d1-ce96-4fd1-a290-5ecb35f5e985|1.4
b494bf8a-0117-4ec3-b511-0be901c4f20c|1.5
f3516d29-bdb3-4b27-9189-24ac4c9044f2|1.4
e26a5903-ac31-4fe6-a3cf-707b12284081|1.4
c94efd2f-7ab2-4487-bd31-ed814de4f13d|1.4
266c0598-55ce-4707-8c8f-75e6b6c510a2|1.4
63a60a29-277c-4465-8377-9218cdfc5088|1.5
ed7ebc3b-263a-4810-ba16-05756dc52e28|1.5
0cc94f60-9767-484c-9e91-bfcbd80daacc|1.4
3c1b9925-14a2-4852-aa71-3deaaa1db6cb|1.4
9d05fe39-ada9-4dbe-b482-c5d1c1b143a0|1.4
93f516af-d7ff-4c6b-b2c5-9c86433c08c9|1.4
98c37b03-a42e-435a-ba01-7d96418cec4f|1.5
f8895685-85d1-4e67-ba68-d06e5903dc9e|1.4
3ef2444a-ec6a-4309-8ae0-7c9b7aec82f1|1.4
25c6f3e5-65e9-44c9-8875-2c6ba485b25a|1.4
31f45c59-691f-49e1-8d63-c68f699923c4|1.4
23f69eb4-c926-4c11-9e16-1497b8363adb|1.5
45697f1d-6921-4870-add9-5213447e8718|1.4
81d3b1f5-8a98-4e41-94ec-634c4e69fa0b|1.4
5e82c17a-d4d0-4d1c-bc9d-878dbe6d200c|1.4
5e3dbc0c-22ae-4931-89cf-0c9e270afc36|1.4
e68d11a5-5d95-4be5-a4a2-a8a22a64dd84|1.4
eb29f808-e0d7-454f-a391-fe30547d22aa|1.5
3e374c8a-fdac-4389-b908-ee55ac1797c7|1.4
9c7d8da8-9c8c-4715-9358-af4c07a5c854|1.4
b8bd5ee9-bef6-4c3f-85a4-fca2ea396508|1.4
56bec45c-6d3e-41c6-9d12-36429d738af5|1.5
b5ea1797-dfca-47f9-a0a7-f085974d9abe|1.4
7d5532e1-339a-4e5f-8b40-2189450a57f6|1.5
00a481a1-2051-4617-9bdc-3c41019b5dcd|1.4
5b1cdeb3-11d9-43dc-81fb-e8f105dd8846|1.4
1b238edd-81dc-49c3-ae8b-0baf3dc26f37|1.4
39cdce4e-2dd9-4153-afee-80c5fd94683f|1.4
24f82645-09d0-4a15-89d0-487eb17d8d31|1.5
8e947126-74e7-4d2b-82be-512ef7f36d10|1.4
9753c713-2c0b-4a21-864b-2b2791f306f1|1.5
8e1f85f8-35c7-4b9f-a427-948e6941ca3d|1.4
b025db5c-025b-4d19-ae9c-b65ac487789c|1.4
1895075d-b1b8-4849-86b6-284707add364|1.5
5dfdb552-92cd-4adf-b7f0-83d3c9d6d6f5|1.4
dd09470c-cece-4c61-81f3-e67e00737121|1.4
a4e92f49-9cce-4dac-b15c-22dba2c9d0d8|1.4
0c723d8b-3dcb-47f8-9a04-5407a42e86ce|1.4
e2215ac7-126c-436b-bb12-949fc1f19a92|1.4
66a81799-9ed5-4bb8-835f-2f2099a98e13|1.4
3b1e51ef-7a00-470e-9a16-0a56345d9b07|1.4
11e1e9f3-c286-4d76-b90e-9414ecc3dae6|1.4
4134bc54-bb24-48d9-b8e1-00eaceb27027|1.4
d3dee523-1f2c-42d4-8a96-63527a5d9146|1.5
0d7a704a-32a0-4454-b739-0e73bbfefc20|1.4
88b9cf09-dbdb-4859-834d-64c0ea4b5816|1.4
3c8a1012-da81-46f8-9ad2-0f5c3349e1a4|1.4
24ee1820-d3ad-46ea-aee1-17611ead66e4|1.4
99aea861-cfe4-4d5f-a612-5eace5a69ddb|1.4
e55140b0-1318-4c19-9581-ef3b0e4fb2c9|1.4
0a4386a4-bb9f-45c2-aba0-b5d88e3710b9|1.5
db11bd8a-8321-4be3-b825-681639032486|1.4
96d838dd-40d4-471b-96a2-6e5eb6ad818b|1.4
e3f42712-0418-47e6-93ab-83c796600da4|1.4
7887dd08-b113-4682-8406-635452f65992|1.4
399340da-dbda-40c1-aa6d-cf2d225ae352|1.5
4120b01a-1a43-4cc2-b984-bbf942f3a0d1|1.4
7e8a90c9-ac9a-4e4f-98a4-afe706543f78|1.4
e1ee5672-e1be-4e04-903c-b5254221cce3|1.4
2ce086b5-a0d2-4888-ab0d-43e77f3804fa|1.4
e435e802-3622-4111-860f-42756e47a487|1.4
66fee4bd-b5e3-482f-971f-5fb327a6d8d6|1.4
489e0657-63b7-426c-84c4-004ac71ca30b|1.4
c587da4a-0ebd-4a94-b796-a054f99e4665|1.4
b765d9bd-8a88-40e8-b244-d7267a53f3d3|1.4
85c62a23-938a-4d2c-b8fb-579c3a00a94b|1.4
c2f6e80c-3e55-4f4a-bb04-7cdc2a83c301|1.4
0c65033b-84d7-4b08-85a7-a62c6e9ad4c6|1.4
446326c5-b003-4983-8e9d-2caceff54f52|1.5
c193a5de-63d6-4ab8-ba9b-fd32b59fb405|1.5
c3ef9af1-763b-4646-afb4-b3088c2f7a8b|1.5
3595a0e6-cd29-4793-9664-31ab6ec0cdd4|1.5
858de2c6-2bc8-4c2d-a44f-b4e67b7bd24e|1.4
6cd62caf-1746-4318-af83-44b1d7056b1e|1.4
b03135f2-ce52-4ded-b58e-eebda934d25e|1.4
a76f89aa-9f32-4d6b-b080-c9404396b6ad|1.5
caff88eb-feb9-42db-9af1-01598d177c54|1.5
e1484296-ba74-4b46-ae2c-f4b423feb37c|1.5
71d8c9fd-c217-4414-8bfb-ca6ef4c7b92f|1.5
25692062-ae1b-4bff-9164-e75f7ca20c80|1.4
28932e3c-125b-4ae1-a183-6990b23af21e|1.4
38944DD6-1CEF-4F42-B328-9B6B193210F4|1.4
2ddc9b84-f796-434d-bab3-c0c2852ed001|1.5
4a667143-b791-4604-ac9b-c96e251127f0|1.5
6aff2028-baae-4d0a-a47d-d17e431f662b|1.4
bf2a495c-9744-490d-aa1e-7b8f4d60970e|1.4
b5ede0e8-3fac-415f-8607-d452d6e82b6c|1.5
7415c3dc-5689-4bab-af3a-1ee922b3df98|1.5
8ab2529e-0f31-4ed3-b222-dc1ea89d3a6e|1.4
d4c13a25-e378-47bc-93c8-e976550ba9ab|1.4
5c5fa07f-d9cc-401e-af08-3b6ce6c499c3|1.4
87b2a657-ae01-43f3-abd0-133556c61baa|1.4
b1f8ef03-5c39-4913-ba55-3c9f5ed25088|1.5
412cf9a1-2130-4216-a312-8cd5bedfb8ce|1.4
6f61d30c-1cc9-4121-b195-a4e2158d0593|1.5
c3874e38-be7d-49c4-92a1-8b8f681bb760|1.4
409a9a1b-6557-43e5-afc8-883163470855|1.5
ba8492fd-5f01-4c39-a0f0-596020a1e90f|1.5
bb7e6cd8-0bc6-4ff6-817a-7c23aa163e4e|1.5
dbc854a0-05fc-4ed7-a8e5-dad477dd53ad|1.4
a52354c3-1108-4043-9c3d-53f79aff877c|1.4
